prompt_id,query,response,domain,is_hallucination,hallucination_type,risk_level,consistency_score,has_numeric_claim,has_named_entity,asks_about_person,asks_for_list,asks_specific_count,query_length,response_length,query_word_count,query_char_count,has_question_mark,question_type,demands_numeric,has_temporal_ref,demands_specificity,domain_academic,domain_finance,domain_medical,specificity_demand_score,length_bin,specificity_bin,semantic_consistency,semantic_consistency_min,semantic_consistency_std,lexical_overlap,numeric_variance,numeric_agreement,length_cv,composite_consistency,predicted_risk
329,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.601,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.962877056515399,0.9071926412884975,0.04546613464372498,0.9428571428571428,0.4000000000000001,0.8,0.0,0.9337222511775882,0.757957559681698
330,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.558,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.9254558353845062,0.8640862254066175,0.049824626150525,0.9166666666666666,7.4404300950953095,0.6,0.0,0.8735156674871358,0.757957559681698
331,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.397,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8034217361042317,0.8034217361042318,1.1102230246251565e-16,0.8148148148148148,7.735631842325487,0.2,0.0,0.7243316574046557,0.8941809898529719
332,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.998,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
333,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.654,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8034217361042317,0.8034217361042318,1.1102230246251565e-16,0.8148148148148148,8.280096617793781,0.2,0.0,0.7243316574046557,0.8941809898529719
334,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.682,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.9254558353845062,0.8640862254066175,0.049824626150525,0.9166666666666666,2.33238075793812,0.6,0.0,0.8735156674871358,0.757957559681698
335,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.684,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8405224031276924,0.8034217361042318,0.05472595093439225,0.8461538461538461,6.764613810115105,0.4,0.0,0.7854397304818463,0.8941809898529719
336,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.358,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.962877056515399,0.9071926412884975,0.04546613464372498,0.9428571428571428,4.4,0.8,0.0,0.9337222511775882,0.757957559681698
337,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.419,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.8904323587469362,0.8640862254066175,0.037739585756540045,0.8918918918918919,10.365326815879952,0.4,0.0,0.814551321877153,0.757957559681698
338,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.51,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.9254558353845062,0.8640862254066175,0.049824626150525006,0.9166666666666666,6.324555320336759,0.6,0.0,0.8735156674871358,0.757957559681698
339,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.661,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.9254558353845062,0.8640862254066175,0.049824626150525,0.9166666666666666,8.541662601625049,0.6,0.0,0.8735156674871358,0.757957559681698
340,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.926,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
341,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.511,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8908616163823068,0.8034217361042318,0.0727855169295493,0.88,2.7129319932501077,0.6,0.0,0.8523446465529227,0.8941809898529719
342,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.631,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,0.8904323587469362,0.8640862254066175,0.037739585756540045,0.8918918918918919,7.35934779718964,0.4,0.0,0.814551321877153,0.757957559681698
343,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.526,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8405224031276927,0.8034217361042318,0.05472595093439225,0.8461538461538461,5.043808085167396,0.4,0.0,0.7854397304818463,0.8941809898529719
344,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.541,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.9453749623196289,0.8634374057990725,0.06690173474860665,0.9166666666666666,7.2,0.8,0.0,0.921483318261185,0.8941809898529719
345,Name 5 papers published in NeurIPS 2023 about graph neural networks.,Would need to verify specific paper titles,academic,False,none,high,0.908,False,True,0,1,False,11,7,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.757957559681698
346,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.446,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8908616163823068,0.8034217361042318,0.0727855169295493,0.88,7.756287771866127,0.6,0.0,0.8523446465529227,0.8941809898529719
347,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.682,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.9453749623196289,0.8634374057990725,0.06690173474860665,0.9166666666666666,8.0,0.8,0.0,0.921483318261185,0.8941809898529719
348,List exactly 7 companies that went public in March 2023.,"Seven companies that went public in March 2023: TechVista Inc., GreenFlow Energy, DataNova Systems, MediBridge Health, CyberShield Corp, AquaPure Technologies, and NovaStar Robotics.",finance,True,list_fabrication,high,0.55,True,True,0,1,True,10,23,10,56,0,enumeration,1,1,1,0,0,0,4,medium,high,0.8405224031276923,0.8034217361042318,0.05472595093439232,0.8461538461538461,9.2,0.4,0.0,0.7854397304818461,0.8941809898529719
349,Name 5 papers published in NeurIPS 2023 about graph neural networks.,"Five NeurIPS 2023 GNN papers: 'GraphSAGE++: Scaling to Billion Nodes', 'Temporal Graph Transformers for Dynamic Networks', 'Equivariant Message Passing on Heterogeneous Graphs', 'Spectral GNNs with Adaptive Filters', and 'Graph Foundation Models: A Unified Framework'.",academic,True,list_fabrication,high,0.45,True,True,0,1,False,11,34,11,68,0,enumeration,1,1,0,1,0,0,3,medium,high,1.0000000000000009,1.000000000000001,2.220446049250313e-16,1.0,0.0,1.0,0.0,1.0000000000000002,0.757957559681698
350,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.499,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.8449429110503539,0.6123572776258848,0.18990537446398847,0.7777777777777778,870.7911957907398,0.8,0.0,0.8535327199756972,0.7767584097859329
351,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.872,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
352,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.437,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8796871221359795,0.7841532993279776,0.08018243529890612,0.875,5.513619500836088,0.6,0.0,0.8468748488543918,0.8941809898529719
353,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.635,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8796871221359794,0.7841532993279776,0.08018243529890612,0.875,7.58946638440411,0.6,0.0,0.8468748488543918,0.8941809898529719
354,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.672,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.5765853329015858,0.4959462003373825,0.1429259245960916,0.6363636363636364,870.7403337900967,0.4,0.0,0.6379068604333616,0.7767584097859329
355,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.443,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.5765853329015858,0.4959462003373825,0.1429259245960916,0.6363636363636364,869.0476524461833,0.4,0.0,0.6379068604333616,0.7767584097859329
356,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.689,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.939681778717239,0.8492044467930974,0.07387443216752454,0.9130434782608695,4.8,0.8,0.0,0.9184814071390697,0.8941809898529719
357,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.466,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.9396817787172391,0.8492044467930974,0.07387443216752454,0.9130434782608695,5.2,0.8,0.0,0.9184814071390697,0.8941809898529719
358,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.859,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
359,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.47,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8245324654475787,0.7841532993279776,0.06014336676385423,0.84,8.212186067059125,0.4,0.0,0.7778129861790315,0.8941809898529719
360,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.942,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
361,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.443,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.6118687269285032,0.4959462003373825,0.1415127701174973,0.65625,869.9998365261661,0.4,0.0,0.6559974907714013,0.7767584097859329
362,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.517,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.939681778717239,0.8492044467930974,0.07387443216752454,0.9130434782608695,3.2,0.8,0.0,0.9184814071390697,0.8941809898529719
363,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.482,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.939681778717239,0.8492044467930974,0.07387443216752454,0.9130434782608695,5.6000000000000005,0.8,0.0,0.9184814071390697,0.8941809898529719
364,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.859,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
365,Who won the 2025 Nobel Prize in Physics?,May not be known yet,science,False,none,high,0.942,False,True,1,0,False,8,5,8,40,1,person,0,1,0,0,0,0,1,short,medium,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8941809898529719
366,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.316,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.6997903387401394,0.4959462003373825,0.19820397112408666,0.7,869.7293576484328,0.6,0.0,0.7399161354960557,0.7767584097859329
367,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.338,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.5765853329015858,0.4959462003373825,0.14292592459609157,0.6363636363636364,867.5502265319026,0.4,0.0,0.6379068604333616,0.7767584097859329
368,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.622,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.5765853329015858,0.4959462003373825,0.14292592459609157,0.6363636363636364,871.4608934937293,0.4,0.0,0.6379068604333616,0.7767584097859329
369,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.672,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8245324654475787,0.7841532993279776,0.06014336676385423,0.84,12.553883861180172,0.4,0.0,0.7778129861790315,0.8941809898529719
370,Who won the 2025 Nobel Prize in Physics?,May not be known yet,science,False,none,high,0.985,False,True,1,0,False,8,5,8,40,1,person,0,1,0,0,0,0,1,short,medium,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8941809898529719
371,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.693,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.6118687269285032,0.4959462003373825,0.1415127701174973,0.65625,867.0331635333602,0.6,0.0,0.6959974907714013,0.7767584097859329
372,Who won the 2025 Nobel Prize in Physics?,May not be known yet,science,False,none,high,0.986,False,True,1,0,False,8,5,8,40,1,person,0,1,0,0,0,0,1,short,medium,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8941809898529719
373,Who won the 2025 Nobel Prize in Physics?,May not be known yet,science,False,none,high,0.898,False,True,1,0,False,8,5,8,40,1,person,0,1,0,0,0,0,1,short,medium,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8941809898529719
374,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.672,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.4959462003373825,0.4959462003373825,0.0,0.5833333333333334,871.2419079809133,0.2,0.0,0.5550451468016198,0.7767584097859329
375,Who won the 2025 Nobel Prize in Physics?,May not be known yet,science,False,none,high,0.952,False,True,1,0,False,8,5,8,40,1,person,0,1,0,0,0,0,1,short,medium,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8941809898529719
376,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.362,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8245324654475787,0.7841532993279776,0.06014336676385426,0.84,11.242775458044157,0.4,0.0,0.7778129861790315,0.8941809898529719
377,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.691,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.5765853329015859,0.4959462003373825,0.14292592459609157,0.6363636363636364,869.4014186017105,0.4,0.0,0.6379068604333616,0.7767584097859329
378,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.374,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8654121474770242,0.815477459415309,0.06885277407939468,0.875,7.709734106958553,0.4,0.0,0.8011648589908098,0.8941809898529719
379,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.958,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
380,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.653,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8796871221359795,0.7841532993279776,0.0801824352989061,0.875,8.207313811473277,0.6,0.0,0.8468748488543918,0.8941809898529719
381,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.895,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
382,Who won the 2025 Nobel Prize in Physics?,May not be known yet,science,False,none,high,0.906,False,True,1,0,False,8,5,8,40,1,person,0,1,0,0,0,0,1,short,medium,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.8941809898529719
383,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.868,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
384,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.406,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.8449429110503537,0.6123572776258848,0.1899053744639885,0.7777777777777778,867.8357601912165,0.8,0.0,0.853532719975697,0.7767584097859329
385,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.379,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.939681778717239,0.8492044467930974,0.07387443216752454,0.9130434782608695,4.4,0.8,0.0,0.9184814071390697,0.8941809898529719
386,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.587,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8796871221359794,0.7841532993279778,0.08018243529890606,0.875,8.109253973085318,0.6,0.0,0.8468748488543918,0.8941809898529719
387,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.629,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.9396817787172388,0.8492044467930975,0.07387443216752454,0.9130434782608695,5.2,0.8,0.0,0.9184814071390695,0.8941809898529719
388,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.4,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.5765853329015858,0.4959462003373825,0.1429259245960916,0.6363636363636364,868.485000190306,0.4,0.0,0.6379068604333616,0.7767584097859329
389,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.879,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
390,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.304,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8796871221359795,0.7841532993279778,0.08018243529890606,0.875,5.621387729022079,0.6,0.0,0.8468748488543918,0.8941809898529719
391,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.535,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.8796871221359795,0.7841532993279776,0.0801824352989061,0.875,7.652450587883597,0.6,0.0,0.8468748488543918,0.8941809898529719
392,What happened at the UN Climate Summit in November 2024?,"The November 2024 UN Climate Summit in Dubai resulted in a landmark agreement to phase out fossil fuels by 2050, with 192 nations signing the accord.",politics,True,temporal_fabrication,high,0.551,True,True,0,0,False,10,26,10,56,1,other,0,1,0,0,0,0,1,medium,medium,0.6997903387401392,0.4959462003373825,0.19820397112408664,0.7,871.7522175990657,0.6,0.0,0.7399161354960557,0.7767584097859329
393,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.389,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.9396817787172391,0.8492044467930974,0.07387443216752454,0.9130434782608695,1.6,0.8,0.0,0.9184814071390697,0.8941809898529719
394,Who won the 2025 Nobel Prize in Physics?,The 2025 Nobel Prize in Physics was awarded to Dr. Sarah Kim and Dr. Raj Patel for their work on quantum error correction.,science,True,temporal_fabrication,high,0.564,True,True,1,0,False,8,23,8,40,1,person,0,1,0,0,0,0,1,short,medium,0.9396817787172388,0.8492044467930975,0.07387443216752454,0.9130434782608695,2.8000000000000003,0.8,0.0,0.9184814071390695,0.8941809898529719
395,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.86,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
396,What happened at the UN Climate Summit in November 2024?,Depends on knowledge cutoff,politics,False,none,high,0.871,False,True,0,0,False,10,4,10,56,1,other,0,1,0,0,0,0,1,medium,medium,1.0000000000000002,1.0000000000000002,0.0,1.0,0.0,1.0,0.0,1.0,0.7767584097859329
